ProductID,ProductName,ProductBrand,BrandID,Price (USD),Description
10063513,Red Tape Men Tan Brown Leather Formal Derbys,Red Tape,163,15.73,"A pair of tan brown square-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer"
10054875,Veni Vidi Vici Women Mustard Yellow Solid Cold-Shoulder Fit and Flare Dress,Veni Vidi Vici,165,75.6,"Mustard yellow solid knitted cold-shoulder fit and flare dress, has a round neck, short sleeves, and flared hem"
10052345,Sonata Utsav Men Blue Analogue watch NL7125YM01,Sonata,168,16.99,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case"
10037187,Shaily Navy Blue & Green Pure Georgette Solid Saree,Shaily,181,10.87,"Design Detail:Navy Blue and Green   solid saree and has a printed border Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeFabric:Georgette is a lightweight fabric that displays an overall bouncy look. It is sheer and comes in both translucent and opaque textures."
10054445,Veni Vidi Vici Women Olive Green Solid Fitted Crop Top,Veni Vidi Vici,165,46.8,"Olive green solid knitted fitted crop top with tie-ups detail, has shoulder straps, and sleeveless"
10051241,Vishudh Women Black Embroidered A-Line Top,Vishudh,8,41.9,"Black embroidered woven A-line top, has a round neck, and long sleeves"
10052435,Titan Men Black Analogue Watch 90106KM03,Titan,157,83.96,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Reset TimeStrap style: Black bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case"
10052727,Fastrack Loopholes Men Black Analogue watch NL3169SL01,Fastrack,178,45.95,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round metal dialFeatures: Reset Time, Date ApertureStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case"
10052545,Fastrack Men Black Analogue Watch,Fastrack,178,15.96,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Multi FunctionStrap style: Black regular, silicon strap with a tang closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case"
10060289,CODE by Lifestyle Men Pink & White Slim Fit Striped Formal Shirt,CODE by Lifestyle,166,74.9,"Pink and White striped formal shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10056595,Fame Forever by Lifestyle Men Navy Blue & White Slim Fit Checked Casual Shirt,Fame Forever by Lifestyle,167,64.9,"Navy Blue and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10053731,Cottinfab Women Burgundy Solid Basic Jumpsuit,Cottinfab,192,75.2,"Burgundy solid basic jumpsuit, has a shirt collar, three-quarter roll-up sleeves, button closure, waist tie-up, two pockets"
10036465,ColorPlus Men White Regular Fit Printed Casual Shirt,ColorPlus,51,91.9,"White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
1005163,Arrow New York Black & Olive Green Cardigan,Arrow New York,156,18.39,"Black and olive green panelled cardigan, has a ribbed mock collar, long sleeves, a full zip closure, a ribbed hemline"
10051337,ROMEE Brown Set of 2 Solid Square Cushion Covers,ROMEE,58,59.4,Set content: 2 Cushion Covers Colour: Brown Shape: Square Pattern: Solid Closure: Zip
10041823,INCOLOR Women Rust-Coloured Jewel Queen 16 Lipstick 3.7g,INCOLOR,202,29.9,"What It Is?:INCOLOR Women Jewel Queen 16 Lipstick 3.7gColour Shade Name:Rust-ColouredWhat It Does?:Incolor's Jewel Queen Lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. The lipstick glides on easily to deliver an instant pop of colour. It is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.Features:Ultra nourishing lip colour that delivers a full impact colourIt features a rich yet lightweight creme-based formulaProvides a silky smooth finish and a great colour pay offThe ultra comfortable formula, glides on like a dreamAbout The Brand:Established in 2009, INCOLOR is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. The products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency."
10051249,Vishudh Women Mustard Yellow Printed A-Line Kurta,Vishudh,8,10.49,"Mustard yellow printed A-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slit"
10060341,CODE by Lifestyle Men Green & White Slim Fit Checked Casual Shirt,CODE by Lifestyle,166,74.9,"Green and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10053773,Cottinfab Women Olive Green Solid Basic Jumpsuit,Cottinfab,192,75.2,"Olive Green solid basic jumpsuit with gathers, has a round neck, sleeveless, concealed zip closure"
10052539,Zoop Marvel Unisex White Analogue watch C4048PP28,Zoop,158,99.5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round plastic dialFeatures: Reset TimeStrap style: White regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case"
10044549,RICHARD PARKER by Pantaloons Men Multicoloured Slim Fit Printed Casual Shirt,RICHARD PARKER by Pantaloons,204,51.9,"Multicoloured printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem"
10044109,Coolers Men Black Leather Sandals,Coolers,189,17.99,A pair of black shoe-style sandalsLeather upper with velcro closureCushioned footbedPatterned rubber outsole
10054581,Veni Vidi Vici Women Green Solid Bardot Crop Top,Veni Vidi Vici,165,46.8,"Green solid knitted bardot crop top, has an off-shoulder neck, and long sleeves"
10054781,Veni Vidi Vici Women Blue Solid Bodycon Dress,Veni Vidi Vici,165,75.6,"Blue solid knitted bodycon dress with tie-ups detail, has shoulder straps, sleeveless, and straight hem"
10059963,CODE by Lifestyle Men Navy Blue & Off-White Slim Fit Printed Formal Shirt,CODE by Lifestyle,166,74.9,"Navy Blue and Off-white printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10052613,Sonata Reloaded Men Grey Analogue watch 77031NL02,Sonata,168,16.75,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Grey regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case"
10051013,Soumya Pink Single Long Door Curtain,Soumya,105,12.46,Set content: Single Long Door curtainColour: PinkPattern: Ethnic Motifs Long DoorLight blocking: RegularFitting: EyeletLining: No
10051959,Titan Men White Analogue Watch,Titan,157,74.36,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round stainless steel dialFeatures: Reset Time, Multi FunctionStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case"
10062263,CHUTPUT Kids Sea Green Self Design Cardigan with Applique Detail,CHUTPUT,174,11.25,"Sea Green self-design cardigan with applique detail, has a round neck, long sleeves, button closures, and straight hemComes with a matching beanie cap"
10036911,Chhabra 555 Green Art Silk Checked Chanderi Saree,Chhabra 555,190,22.05,"Green chanderi  checked saree and has a woven design border Blouse PieceThe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like"
10050217,Park Avenue Men Blue Checked Super Slim-Fit Single-Breasted Blazer,Park Avenue,37,31.99,"Blue checked super slim-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem."
10052519,Titan Men Blue Analogue Watch 90106KL01,Titan,157,65.56,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case"
10054527,Veni Vidi Vici Women Mustard Yellow Solid Crop Fitted Top,Veni Vidi Vici,165,46.8,"Mustard yellow solid knitted fitted top with cut-out and tie-up detail, has a boat neck, and long sleeves"
10053775,Cottinfab Women Black & White Printed Layered Playsuit,Cottinfab,192,66.4,"Black and white printed playsuit with waist tie-ups and layered detail, has a round neck, short sleeves, two pockets, concealed zip closure"
10053763,Cottinfab Women Black Solid Playsuit,Cottinfab,192,66.4,"Black solid playsuit with waist tie-ups , has a shirt collar, three-quarter sleeves, button closure, two pockets"
10052397,Fastrack Women Black Analogue Watch 68009PP05,Fastrack,178,11.97,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Black textured, silicon strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case"
10052177,Titan Workwear Women Silver Analogue watch NL2589SM01,Titan,157,35.96,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Chronograph, Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover and butterfly closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case"
10059919,CODE by Lifestyle Men Orange & Red Slim Fit Checked Casual Shirt,CODE by Lifestyle,166,74.9,"Orange and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10060061,CODE by Lifestyle Men Green Regular Fit Self Design Formal Shirt,CODE by Lifestyle,166,12.74,"Green self-design formal shirt, has a spread collar, long sleeves, button placket, and curved hem"
10048373,Mitera Orange & Navy Blue Poly Georgette Embroidered Saree,Mitera,142,13.49,"Orange and Navy Blue   embroidered saree and has an embroidered border Blouse PieceThe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like"
10038915,Kraus Jeans Women Grey Skinny Fit High-Rise Clean Look Cropped Bootcut Jeans,Kraus Jeans,203,89.7,"Grey medium wash 5-pocket high-rise cropped Bootcut  jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops"
10060103,CODE by Lifestyle Men Purple & Blue Regular Fit Printed Formal Shirt,CODE by Lifestyle,166,64.9,"Purple and Blue printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10051263,Vishudh Women Pink & Red Printed A-Line Layered Kurta,Vishudh,8,10.49,"Pink and Red printed A-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slit"
10050247,Park Avenue Men Blue Solid Super Slim-Fit Single-Breasted Blazer,Park Avenue,37,37.49,"Blue solid super slim-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem."
10037143,Shaily White & Green Pure Georgette Printed Saree,Shaily,181,83.5,"Design Detail:White and Green printed saree and has a solid borderComes with attached Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeFabric:Chiffon is a lightweight plain-woven fabric with mesh like weave that gives it transparent appearance."
10101345,DODO & MOA Women Red & White Checked Sheath Dress,DODO & MOA,179,95.6,"Red and white checked woven sheath dress, has an off-shoulder on one side and short sleeves on the other, concealed zip closure, and flounce hem"
10071509,Friskers Men Yellow Printed Round Neck T-shirt,Friskers,227,55.1,"Yellow printed T-shirt, has a round neck, and short sleeves"
10073339,UCLA Men Olive Green Solid V-Neck T-shirt,UCLA,228,59.4,"Olive green solid T-shirt, has a V-neck, short sleeves, and 1 pockets"
10070589,Blue Saint Women Grey Printed Round Neck T-shirt,Blue Saint,131,34.9,"Grey printed T-shirt, has a round neck, and short sleeves"
10052233,Fastrack Men Grey Analogue Watch 38050NL01,Fastrack,178,25.77,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round stainless steel dialFeatures: Reset Time, Calendar, Glow in the Dark InlaysStrap style: Grey textured, synthetic strap with a tang closureWater resistance: 50 mGuarantee: 2 years from the date of purchase against manufacturing defectsGuarantee provided by brand/ manufacturer   Comes in a signature Fastrack case"
10105895,Genie Women Pink & Grey Floral Print 14 inches Small Backpack,Genie,229,80.9,Pink backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backZip PocketPadded shoulder strap: PaddedWater-resistance: YesWarranty: 1 yearWarranty provided by brand/manufacturer
10054557,Veni Vidi Vici Women Teal Green Solid Fitted Crop Top,Veni Vidi Vici,165,46.8,"Teal green solid knitted fitted crop top with gathered and tie-up detail, has a boat neck, and long sleeves"
